subject	trial	condition	bkgid	numcorrect	rt1	rt2	rt3	rt4
S16647884	34	unstable	6	4	771	754	552	920
S16647884	35	stable	1	3	779	672	636	596
S16647884	36	unstable	5	4	931	788	877	510
S18769398	1	unstable	4	2	996	854	771	2704
S18769398	2	stable	2	3	3255	1397	1032	710
S18769398	3	unstable	5	1	7884	1035	844	598
S18769398	4	unstable	6	4	1248	714	915	668
S18769398	5	stable	1	4	1040	1298	868	864
S18769398	6	stable	3	2	538	1074	559	1095
S18769398	7	stable	1	4	1477	777	1005	965
S18769398	8	stable	2	4	1251	885	1083	915
S18769398	9	unstable	5	2	2058	814	1201	817
S18769398	10	stable	3	2	688	937	1180	978
S18769398	11	unstable	6	2	1324	874	1420	942
S18769398	12	unstable	4	3	1251	1093	1265	1471
S18769398	13	unstable	6	3	900	1097	1050	734
S18769398	14	stable	3	2	883	1515	927	550
S18769398	15	stable	2	3	801	834	1197	697
S18769398	16	unstable	4	4	904	868	660	960
S18769398	17	unstable	5	3	1542	805	1261	1501
S18769398	18	stable	1	4	1554	1193	851	1212
S18769398	19	unstable	6	2	902	727	1053	1142
S18769398	20	stable	2	3	952	1279	1085	1076
S18769398	21	unstable	5	3	946	2334	910	789
S18769398	22	unstable	4	2	4380	844	1816	1113
S18769398	23	stable	3	4	1277	1326	1019	574
S18769398	24	stable	1	3	901	1070	1385	679
S18769398	25	stable	3	4	1294	2291	731	851
S18769398	26	stable	1	2	1052	656	1209	4763
S18769398	27	unstable	6	4	1326	1045	1756	1021
S18769398	28	stable	2	4	785	1502	1133	898
S18769398	29	unstable	4	3	930	1251	778	704
S18769398	30	unstable	5	2	1540	1030	1153	1126
S18769398	31	stable	2	2	1581	1049	1258	865
S18769398	32	unstable	6	3	4620	834	1219	805
S18769398	33	unstable	5	3	1124	800	1051	1178
S18769398	34	stable	3	3	1005	967	978	756
S18769398	35	stable	1	3	1309	690	1028	798
S18769398	36	unstable	4	3	1323	851	1340	1854
S18769398	36	unstable	4	3	1323	851	1340	1854
S25123595	1	stable	3	3	529	486	813	1027
S25123595	2	stable	2	3	692	594	457	1678
S25123595	3	unstable	5	4	871	482	516	890
S25123595	4	unstable	4	4	1020	1415	1019	905
S25123595	5	stable	1	4	1183	640	514	1213
S25123595	6	unstable	6	2	1055	811	2390	689
S25123595	7	unstable	5	3	534	1299	753	742
S25123595	8	stable	3	3	1401	393	1681	730
S25123595	9	stable	2	3	1318	788	432	825
S25123595	10	stable	1	4	552	851	922	1031
S25123595	11	unstable	4	4	829	703	775	1050
S25123595	12	unstable	6	4	799	726	867	760
S25123595	13	stable	3	3	837	667	640	593
S25123595	14	stable	2	4	929	641	456	1385
S25123595	15	unstable	4	4	1113	745	705	708
S25123595	16	unstable	6	4	497	739	683	794
S25123595	17	stable	1	4	1480	650	735	699
S25123595	18	unstable	5	4	1199	679	889	735
S25123595	19	stable	2	4	1504	618	902	439
S25123595	20	stable	1	3	767	1546	1866	579
S25123595	21	unstable	6	3	1446	426	852	794
S25123595	22	unstable	4	4	632	473	673	1179
S25123595	23	stable	3	4	823	761	409	640
S25123595	24	unstable	5	4	611	730	440	1339
S25123595	25	unstable	5	2	499	746	1114	1077
S25123595	26	unstable	4	4	669	545	704	650
S25123595	27	stable	3	4	1341	442	603	735
S25123595	28	stable	1	4	763	735	766	691
S25123595	29	unstable	6	4	955	930	471	754
S25123595	30	stable	2	3	1821	882	1571	1036
S25123595	31	stable	1	2	577	1022	537	665
S25123595	32	unstable	5	3	929	457	714	961
S25123595	33	unstable	4	3	691	656	1612	764
S25123595	34	stable	2	4	907	402	768	799
S25123595	35	stable	3	4	731	712	978	731
S25123595	36	unstable	6	4	532	616	1212	464
S26744450	1	stable	1	4	2789	1748	1455	1550
S26744450	2	unstable	5	4	2094	1302	1630	2241
S26744450	3	unstable	4	3	2570	1397	1751	1757
S26744450	4	unstable	6	3	3477	1322	1551	1660
S26744450	5	stable	2	4	2769	1395	1490	1410
S26744450	6	stable	3	2	2542	1406	2799	1375
S26744450	7	stable	3	2	2808	1953	1578	1267
S26744450	8	stable	1	4	2353	1423	3324	1545
S26744450	9	unstable	5	3	2553	1470	1578	1586
S26744450	10	stable	2	4	2633	1518	1211	1418
S26744450	11	unstable	4	4	2342	1613	1226	1546
S26744450	12	unstable	6	2	2102	1322	1534	1327
S26744450	13	unstable	6	4	2761	1454	1358	1579
S26744450	14	stable	3	3	2686	1417	1355	1294
S26744450	15	stable	1	3	2211	1726	1314	1410
S26744450	16	stable	2	3	2986	755	638	883
S26744450	17	unstable	5	4	2191	468	574	563
S26744450	18	unstable	4	4	2104	692	350	386
S26744450	19	stable	1	4	1764	925	580	324
S26744450	20	unstable	4	3	2050	130	369	569
S26744450	21	stable	3	4	1679	888	414	311
S26744450	22	unstable	5	4	1596	557	401	334
S26744450	23	unstable	6	4	2069	193	732	358
S26744450	24	stable	2	4	1807	455	332	774
S26744450	25	stable	3	4	1768	831	614	132
S26744450	26	stable	1	4	1938	372	1709	655
S26744450	27	unstable	4	4	1606	439	403	340
S26744450	28	unstable	5	3	1736	350	313	331
S26744450	29	unstable	6	4	1706	663	727	314
S26744450	30	stable	2	3	1708	845	663	350
S26744450	31	stable	1	4	1649	583	2243	510
S26744450	32	unstable	6	4	1642	739	708	439
S26744450	33	stable	3	4	1663	685	822	447
S26744450	34	stable	2	3	2269	186	833	843
S26744450	35	unstable	5	4	2436	739	772	574
S26744450	36	unstable	4	4	1690	674	590	745
S29937028	1	stable	1	4	780	399	679	776
S29937028	2	unstable	4	3	781	784	720	632
S29937028	3	unstable	6	4	1144	447	736	857
S29937028	4	unstable	5	4	683	864	712	784
S29937028	5	stable	2	4	1159	592	616	553
S29937028	6	stable	3	4	663	287	760	656
S29937028	7	stable	3	3	663	360	560	696
S29937028	8	stable	1	4	624	552	497	471
S29937028	9	unstable	6	3	795	519	360	800
S29937028	10	unstable	4	3	771	472	576	624
S29937028	11	stable	2	4	651	432	529	607
S29937028	12	unstable	5	1	1262	617	1008	231
S29937028	13	unstable	4	3	620	512	833	239
S29937028	14	stable	3	4	646	559	448	713
S29937028	15	unstable	5	4	1760	447	321	752
S29937028	16	stable	1	3	621	384	377	655
S29937028	17	unstable	6	4	1467	657	680	576
S29937028	18	stable	2	4	635	344	376	480
S29937028	19	stable	2	3	719	935	448	648
S29937028	20	stable	1	3	785	608	480	560
S29937028	21	unstable	4	4	752	446	456	504
S29937028	22	unstable	5	4	641	457	528	647
S29937028	23	unstable	6	4	772	776	319	864
S29937028	24	stable	3	4	968	312	1088	344
S29937028	25	stable	2	4	1052	528	608	1432
S29937028	26	unstable	6	4	1030	312	879	609
S29937028	27	stable	3	4	750	1216	799	689
S29937028	28	unstable	4	2	1521	657	719	760
S29937028	29	stable	1	2	893	608	720	528
S29937028	30	unstable	5	3	686	432	567	529
S29937028	31	stable	2	3	797	304	1160	1103
S29937028	32	stable	3	3	684	512	728	873
S29937028	33	stable	1	4	716	552	520	631
S29937028	34	unstable	5	4	643	448	384	760
S29937028	35	unstable	4	2	765	608	432	656
S29937028	36	unstable	6	4	942	352	936	272
S30795348	1	unstable	6	4	1339	786	1369	970
S30795348	2	stable	2	4	890	931	1150	851
S30795348	3	unstable	5	4	920	880	851	890
S30795348	4	stable	1	4	1186	982	990	904
S30795348	5	stable	3	3	779	840	1383	843
S30795348	6	unstable	4	4	1140	879	1550	986
S30795348	7	unstable	5	4	1699	1142	823	890
S30795348	8	stable	2	4	1284	853	1034	930
S30795348	9	stable	1	4	931	842	814	907
S30795348	10	unstable	4	4	1009	971	951	903
S30795348	11	stable	3	3	855	967	854	1527
S30795348	12	unstable	6	3	979	1069	1307	917
S30795348	13	unstable	5	4	931	1059	903	969
S30795348	14	unstable	6	4	939	823	858	865
S30795348	15	unstable	4	4	815	877	568	1725
S30795348	16	stable	1	4	846	1543	1065	1199
S30795348	17	stable	2	4	1155	773	816	944
S30795348	18	stable	3	4	1169	2065	867	982
S30795348	19	stable	2	3	905	905	1823	1106
S30795348	20	unstable	5	2	1800	839	1576	750
S30795348	21	unstable	6	4	949	1012	795	878
S30795348	22	unstable	4	3	726	792	904	851
S30795348	23	stable	3	3	1186	847	903	1021
S30795348	24	stable	1	4	998	2052	801	1073
S30795348	25	unstable	4	3	955	890	890	1085
S30795348	26	stable	3	3	772	891	826	843
S30795348	27	stable	1	4	872	763	1003	819
S30795348	28	unstable	5	4	1624	800	751	929
S30795348	29	unstable	6	3	940	1574	1390	884
S30795348	30	stable	2	2	1330	852	1201	1366
S30795348	31	unstable	6	4	1299	977	854	909
S30795348	32	stable	2	4	1751	892	993	984
S30795348	33	stable	3	4	915	738	817	979
S30795348	34	unstable	5	4	1305	867	938	1076
S30795348	35	unstable	4	4	1145	844	926	1019
S30795348	36	stable	1	4	1493	931	1527	943
S37126769	1	unstable	4	3	1532	615	569	543
S37126769	2	unstable	6	3	551	760	768	535
S37126769	3	stable	2	3	565	552	535	520
S37126769	4	stable	1	3	681	920	607	592
S37126769	5	stable	3	3	1024	495	568	800
S37126769	6	unstable	5	3	779	672	824	392
S37126769	7	stable	2	4	465	345	687	807
S37126769	8	unstable	6	3	743	511	745	560
S37126769	9	unstable	4	3	1309	704	840	871
S37126769	10	stable	1	4	823	664	649	783
S37126769	11	stable	3	4	1283	640	736	663
S37126769	12	unstable	5	3	1820	792	1696	2784
S37126769	13	stable	1	3	941	423	584	448
S37126769	14	stable	2	3	605	1208	512	864
S37126769	15	unstable	5	3	742	760	648	768
S37126769	16	unstable	6	4	649	569	928	400
S37126769	17	unstable	4	3	457	569	711	841
S37126769	18	stable	3	3	1224	769	919	448
S37126769	19	stable	2	2	1462	607	760	937
S37126769	20	stable	1	2	1101	1152	1304	432
S37126769	21	unstable	4	3	642	1265	560	896
S37126769	22	unstable	6	2	578	520	584	624
S37126769	23	stable	3	3	667	456	752	519
S37126769	24	unstable	5	3	618	640	616	823
S37126769	25	unstable	5	3	693	591	593	624
S37126769	26	stable	1	2	808	568	449	807
S37126769	27	unstable	6	4	1237	447	480	528
S37126769	28	unstable	4	2	555	1208	607	777
S37126769	29	stable	2	3	971	561	519	504
S37126769	30	stable	3	3	769	472	608	591
S37126769	31	unstable	6	4	519	688	824	500
S37126769	32	unstable	4	3	436	424	607	593
S37126769	33	stable	2	3	543	649	616	1591
S37126769	34	stable	1	3	630	465	527	1024
S37126769	35	unstable	5	3	448	431	488	544
S37126769	36	stable	3	2	499	592	1472	424
S51794273	1	stable	3	4	1885	907	836	1266
S51794273	2	stable	2	4	1220	662	780	720
S51794273	3	unstable	6	3	1145	1226	1548	742
S51794273	4	stable	1	3	2869	918	1354	786
S51794273	5	unstable	5	4	1250	894	837	864
S51794273	6	unstable	4	3	958	484	603	816
S51794273	7	stable	2	3	1513	1327	984	844
S51794273	8	unstable	5	4	1806	660	821	736
S51794273	9	unstable	6	4	1381	872	858	1051
S51794273	10	unstable	4	4	1511	560	910	840
S51794273	11	stable	3	3	2019	688	1629	968
S51794273	12	stable	1	3	1318	637	960	2305
S51794273	13	unstable	6	4	1757	604	813	2850
S51794273	14	stable	2	4	1511	816	1119	777
S51794273	15	unstable	4	3	1159	516	862	1021
S51794273	16	unstable	5	4	1455	864	846	766
S51794273	17	stable	3	4	2245	1012	922	613
S51794273	18	stable	1	2	1612	1712	928	1200
S51794273	19	unstable	4	4	1638	620	893	1523
S51794273	20	stable	1	4	1691	1326	638	915
S51794273	21	unstable	5	4	1346	611	706	852
S51794273	22	stable	3	4	1678	912	909	829
S51794273	23	unstable	6	3	1388	724	726	845
S51794273	24	stable	2	4	1524	732	1083	945
S51794273	25	unstable	4	4	1751	607	2030	1112
S51794273	26	unstable	6	3	1482	820	792	846
S51794273	27	unstable	5	4	1441	875	667	1126
S51794273	28	stable	1	4	1278	762	813	2259
S51794273	29	stable	2	4	919	1114	553	670
S51794273	30	stable	3	3	1226	478	1860	1698
S51794273	31	unstable	5	4	1380	1768	2256	1364
S51794273	32	unstable	4	4	1515	878	820	743
S51794273	33	unstable	6	3	1484	865	1051	855
S51794273	34	stable	2	4	2807	938	505	863
S51794273	35	stable	3	4	1353	723	1662	903
S51794273	36	stable	1	4	1292	733	760	1632
S58691079	1	stable	3	3	1171	278	246	680
S58691079	2	unstable	5	3	813	280	643	655
S58691079	3	stable	1	3	864	360	229	609
S58691079	4	stable	2	4	1609	618	519	289
S58691079	5	unstable	6	3	995	256	255	715
S58691079	6	unstable	4	3	1055	436	499	509
S58691079	7	stable	2	4	1215	460	290	547
S58691079	8	unstable	5	4	1043	725	241	183
S58691079	9	unstable	4	4	1187	546	240	1065
S58691079	10	stable	3	3	1320	184	516	1091
S58691079	11	stable	1	4	1007	400	498	243
S58691079	12	unstable	6	3	873	471	191	398
S58691079	13	unstable	6	4	853	945	679	472
S58691079	14	unstable	5	4	1270	168	384	228
S58691079	15	stable	2	3	701	340	324	411
S58691079	16	stable	3	4	762	311	579	241
S58691079	17	unstable	4	3	857	279	326	412
S58691079	18	stable	1	4	912	263	506	474
S58691079	19	stable	2	4	763	220	666	228
S58691079	20	unstable	5	3	873	337	449	193
S58691079	21	stable	3	3	657	339	455	458
S58691079	22	unstable	4	4	1068	494	208	276
S58691079	23	stable	1	4	860	250	543	205
S58691079	24	unstable	6	4	703	229	228	577
S58691079	25	stable	1	4	937	206	630	255
S58691079	26	stable	3	3	983	421	372	217
S58691079	27	unstable	4	4	960	419	192	366
S58691079	28	unstable	6	4	631	302	290	1577
S58691079	29	unstable	5	3	878	377	317	565
S58691079	30	stable	2	4	873	236	244	215
S58691079	31	unstable	6	4	711	350	508	717
S58691079	32	unstable	5	4	661	307	374	279
S58691079	33	stable	1	4	834	301	329	152
S58691079	34	stable	2	4	734	376	375	190
S58691079	35	unstable	4	4	778	251	229	607
S58691079	36	stable	3	3	615	286	252	177
S60139140	1	unstable	4	3	1443	1542	673	664
S60139140	2	stable	2	4	1676	1065	840	567
S60139140	3	unstable	5	4	977	864	600	736
S60139140	4	stable	3	3	1894	1241	681	1007
S60139140	5	stable	1	4	1226	1080	968	1408
S60139140	6	unstable	6	3	2098	1768	1417	1535
S60139140	7	unstable	6	4	1435	976	1184	736
S60139140	8	stable	3	4	1099	1327	1024	1072
S60139140	9	unstable	4	4	1010	760	800	632
S60139140	10	unstable	5	4	1573	984	1256	776
S60139140	11	stable	1	4	1469	609	767	616
S60139140	12	stable	2	4	885	897	823	1704
S60139140	13	stable	3	4	996	2567	4336	937
S60139140	14	stable	1	4	889	920	992	1064
S60139140	15	unstable	6	4	728	801	1735	1648
S60139140	16	stable	2	4	1171	768	871	1200
S60139140	17	unstable	4	4	1654	1343	1904	1392
S60139140	18	unstable	5	3	2369	839	1032	1688
S60139140	19	stable	3	4	1476	776	1832	992
S60139140	20	stable	1	4	1190	800	3744	1049
S60139140	21	stable	2	4	1632	1249	679	953
S60139140	22	unstable	4	4	2142	3928	1032	1232
S60139140	23	unstable	6	4	1328	631	664	600
S60139140	24	unstable	5	4	1655	1313	943	616
S60139140	25	stable	2	4	1628	1094	544	977
S60139140	26	unstable	6	4	1656	928	999	513
S60139140	27	unstable	5	4	1440	929	951	1432
S60139140	28	stable	1	4	1290	1016	584	615
S60139140	29	stable	3	4	1968	824	703	745
S60139140	30	unstable	4	4	1340	496	623	528
S60139140	31	stable	3	4	1463	2271	713	704
S60139140	32	unstable	5	4	1660	824	672	991
S60139140	33	stable	2	4	1348	1279	937	592
S60139140	34	unstable	4	4	1268	736	1191	761
S60139140	35	unstable	6	4	1473	903	880	1081
S60139140	36	stable	1	4	1145	817	1000	2711
S61614325	1	unstable	6	3	864	782	759	850
S61614325	2	stable	1	4	770	760	608	768
S61614325	3	unstable	4	4	1067	536	952	1096
S61614325	4	stable	2	2	623	1290	1134	704
S61614325	5	unstable	5	4	759	679	1495	745
S61614325	6	stable	3	4	777	1293	1056	1097
S61614325	7	stable	1	4	660	1166	1273	647
S61614325	8	unstable	4	4	889	656	1048	1016
S61614325	9	stable	3	3	748	879	705	720
S61614325	10	stable	2	3	885	1080	992	824
S61614325	11	unstable	5	2	1037	855	888	895
S61614325	12	unstable	6	1	1905	680	1048	1320
S61614325	13	stable	2	4	844	1009	671	1247
S61614325	14	stable	1	2	3252	928	528	1449
S61614325	15	unstable	4	3	672	704	760	752
S61614325	16	stable	3	4	582	950	1400	1696
S61614325	17	unstable	6	3	737	720	936	1368
S61614325	18	unstable	5	2	973	870	600	783
S61614325	19	stable	2	4	660	910	759	977
S61614325	20	stable	1	2	626	1592	976	1097
S61614325	21	unstable	4	4	923	680	768	1119
S61614325	22	unstable	5	4	1198	728	959	865
S61614325	23	unstable	6	3	874	520	849	581
S61614325	24	stable	3	3	706	1601	744	705
S61614325	25	stable	2	4	851	888	1904	936
S61614325	26	unstable	5	4	822	784	817	975
S61614325	27	unstable	6	3	856	960	927	712
S61614325	28	stable	3	3	867	857	1040	-1193
S61614325	29	stable	1	4	1016	696	872	576
S61614325	30	unstable	4	2	935	824	1439	10576
S61614325	31	unstable	4	3	885	919	921	903
S61614325	32	stable	2	4	1131	817	711	937
S61614325	33	unstable	6	4	607	895	960	936
S61614325	34	stable	3	4	740	609	863	745
S61614325	35	unstable	5	4	917	818	855	695
S61614325	36	stable	1	4	1124	608	608	943
S6306345	1	stable	1	3	1055	244	467	471
S6306345	2	stable	3	3	2040	494	651	670
S6306345	3	stable	2	4	917	716	507	497
S6306345	4	unstable	4	4	1150	616	1084	672
S6306345	5	unstable	6	4	1236	746	636	494
S6306345	6	unstable	5	4	612	606	342	646
S6306345	7	unstable	4	3	879	606	514	934
S6306345	8	unstable	6	3	984	257	911	441
S6306345	9	unstable	5	4	1655	713	433	544
S6306345	10	stable	2	4	558	369	871	470
S6306345	11	stable	1	4	935	500	656	762
S6306345	12	stable	3	4	1486	576	656	563
S6306345	13	unstable	4	4	1737	570	604	471
S6306345	14	stable	1	4	1017	460	434	604
S6306345	15	stable	3	4	896	928	660	575
S6306345	16	unstable	5	4	1807	706	722	682
S6306345	17	stable	2	4	1837	3142	500	438
S6306345	18	unstable	6	4	715	634	537	967
S6306345	19	stable	3	3	1104	1003	894	610
S6306345	20	stable	2	3	1212	1545	579	528
S6306345	21	stable	1	4	1111	398	625	468
S6306345	22	unstable	4	4	1132	615	483	474
S6306345	23	unstable	6	4	850	1327	419	816
S6306345	24	unstable	5	4	1051	590	575	621
S6306345	25	stable	2	3	2270	675	575	504
S6306345	26	unstable	4	3	742	697	534	327
S6306345	27	stable	3	4	754	427	1472	764
S6306345	28	stable	1	4	994	434	786	470
S6306345	29	unstable	6	4	985	344	404	610
S6306345	30	unstable	5	4	905	570	827	813
S6306345	31	unstable	4	4	942	634	1412	394
S6306345	32	unstable	6	4	948	716	610	610
S6306345	33	stable	3	4	817	700	434	438
S6306345	34	stable	1	3	698	282	388	410
S6306345	35	unstable	5	4	1240	1282	418	656
S6306345	36	stable	2	4	746	560	503	617
S63710622	1	stable	2	4	1409	768	677	919
S63710622	2	unstable	6	4	1610	719	684	876
S63710622	3	stable	3	4	1782	721	702	793
S63710622	4	unstable	5	4	1814	553	712	591
S63710622	5	unstable	4	4	1638	631	786	567
S63710622	6	stable	1	4	4313	871	599	913
S63710622	7	unstable	5	3	1726	1369	990	777
S63710622	8	unstable	6	4	1421	966	658	918
S63710622	9	unstable	4	3	1620	829	811	985
S63710622	10	stable	2	3	1422	648	664	673
S63710622	11	stable	1	4	1535	712	672	720
S63710622	12	stable	3	4	1904	744	1080	952
S63710622	13	stable	1	4	1622	608	927	794
S63710622	14	unstable	5	4	1548	711	699	887
S63710622	15	stable	2	4	1720	592	759	832
S63710622	16	unstable	6	4	1708	719	567	608
S63710622	17	stable	3	4	1688	640	677	778
S63710622	18	unstable	4	4	1294	813	663	772
S63710622	19	unstable	4	4	2743	1000	863	625
S63710622	20	unstable	6	4	1900	615	599	1073
S63710622	21	unstable	5	4	1623	911	1155	808
S63710622	22	stable	1	4	1720	903	927	928
S63710622	23	stable	3	4	938	568	658	759
S63710622	24	stable	2	4	1767	1464	1040	831
S63710622	25	unstable	5	4	1420	688	857	832
S63710622	26	unstable	6	4	1523	640	736	855
S63710622	27	stable	2	4	1435	874	1471	1133
S63710622	28	stable	1	4	2057	771	789	720
S63710622	29	stable	3	3	1376	720	794	935
S63710622	30	unstable	4	4	1439	727	656	680
S63710622	31	unstable	4	4	1248	1347	645	705
S63710622	32	stable	1	4	3070	1111	633	927
S63710622	33	unstable	5	4	1420	680	608	1023
S63710622	34	stable	3	4	1899	576	3824	1055
S63710622	35	unstable	6	4	1771	814	792	786
S63710622	36	stable	2	4	1566	728	3192	912
S67237731	1	stable	2	2	3892	959	798	1029
S67237731	2	unstable	5	3	2501	1098	804	936
S67237731	3	stable	3	4	747	756	758	502
S67237731	4	unstable	4	4	895	671	718	847
S67237731	5	unstable	6	3	901	738	1036	540
S67237731	6	stable	1	3	1582	1013	1347	711
S67237731	7	stable	3	3	894	691	724	760
S67237731	8	stable	2	3	699	556	850	1413
S67237731	9	unstable	4	4	718	892	1037	663
S67237731	10	unstable	5	3	789	568	1666	1100
S67237731	11	unstable	6	3	1513	1435	1410	1595
S67237731	12	stable	1	4	889	724	832	717
S67237731	13	unstable	4	2	691	1246	709	745
S67237731	14	stable	3	4	715	751	832	1556
S67237731	15	unstable	5	3	3356	806	622	1423
S67237731	16	unstable	6	4	722	670	758	556
S67237731	17	stable	2	3	2365	800	920	703
S67237731	18	stable	1	4	650	793	825	806
S67237731	19	unstable	4	3	629	691	575	1294
S67237731	20	stable	3	4	699	645	729	974
S67237731	21	stable	2	3	830	765	711	758
S67237731	22	unstable	5	2	889	765	927	718
S67237731	23	stable	1	4	1333	765	751	852
S67237731	24	unstable	6	2	562	817	819	704
S67237731	25	stable	1	3	544	995	1063	522
S67237731	26	unstable	4	4	1615	609	1488	1301
S67237731	27	stable	3	4	1022	798	1077	873
S67237731	28	stable	2	3	552	778	846	583
S67237731	29	unstable	5	4	986	707	1265	961
S67237731	30	unstable	6	2	1976	756	656	757
S67237731	31	stable	2	3	974	879	779	813
S67237731	32	stable	1	4	1359	717	1354	744
S67237731	33	unstable	6	4	671	1219	1063	770
S67237731	34	unstable	4	3	2112	1466	820	689
S67237731	35	stable	3	3	1385	568	1625	1814
S67237731	36	unstable	5	4	578	603	648	682
S7243751	1	stable	3	4	1969	334	888	1391
S7243751	2	stable	1	3	1994	632	1609	687
S7243751	3	unstable	4	3	2173	760	1239	384
S7243751	4	stable	2	3	2433	400	1833	759
S7243751	5	unstable	6	4	1882	864	1753	408
S7243751	6	unstable	5	3	1973	666	2663	2304
S7243751	7	unstable	6	4	2264	968	1008	657
S7243751	8	stable	2	4	2759	1734	1823	1501
S7243751	9	unstable	5	4	1946	679	632	632
S7243751	10	stable	3	3	2304	1377	1302	769
S7243751	11	stable	1	4	1881	664	745	616
S7243751	12	unstable	4	4	2281	768	543	616
S7243751	13	unstable	4	4	2229	2095	913	1079
S7243751	14	stable	3	2	1828	1153	1839	1088
S7243751	15	unstable	6	3	1558	735	729	600
S7243751	16	unstable	5	4	1392	321	767	1088
S7243751	17	stable	1	1	3482	1911	896	1192
S7243751	18	stable	2	2	2099	416	1247	1072
S7243751	19	stable	3	4	1491	1184	1647	842
S7243751	20	stable	2	4	1157	391	1128	952
S7243751	21	unstable	6	4	1316	377	1463	816
S7243751	22	unstable	4	4	1240	503	921	712
S7243751	23	stable	1	3	3693	320	1041	1111
S7243751	24	unstable	5	4	1862	576	1024	664
S7243751	25	stable	3	4	2354	871	440	528
S7243751	26	unstable	5	3	2476	1360	888	376
S7243751	27	stable	2	4	1772	1192	536	2800
S7243751	28	unstable	4	3	1742	624	632	401
S7243751	29	stable	1	4	1895	663	1032	768
S7243751	30	unstable	6	3	1618	474	542	1048
S7243751	31	unstable	4	4	1918	672	577	952
S7243751	32	stable	3	4	1736	608	847	712
S7243751	33	stable	1	4	1973	400	1440	1008
S7243751	34	stable	2	4	1685	704	864	408
S7243751	35	unstable	5	2	1086	576	552	568
S7243751	36	unstable	6	4	965	456	1415	1088
S74347581	1	unstable	6	2	809	720	680	1233
S74347581	2	stable	2	3	2625	1062	889	569
S74347581	3	unstable	5	3	600	760	1400	815
S74347581	4	stable	3	1	572	936	1505	1335
S74347581	5	stable	1	4	890	656	664	641
S74347581	6	unstable	4	4	2262	776	823	977
S74347581	7	stable	3	3	1498	528	728	760
S74347581	8	unstable	4	4	1303	456	425	792
S74347581	9	unstable	5	1	907	721	792	855
S74347581	10	unstable	6	2	597	600	977	647
