subject	trial	condition	bkgid	numcorrect	rt1	rt2	rt3	rt4
S90665065	9	stable	1	4	1851	826	929	1055
S90665065	10	stable	3	4	1692	970	2642	1117
S90665065	11	unstable	4	4	2046	891	1001	887
S90665065	12	unstable	5	4	962	905	1003	833
S90665065	13	stable	3	3	1361	1015	955	836
S90665065	14	unstable	6	3	1559	688	1139	922
S90665065	15	unstable	5	4	1336	1012	694	989
S90665065	16	stable	2	4	2406	903	880	881
S90665065	17	stable	1	4	1569	1141	1083	873
S90665065	18	unstable	4	4	1339	827	783	890
S90665065	19	stable	3	4	1195	720	833	1052
S90665065	20	stable	1	4	1556	751	767	1175
S90665065	21	stable	2	4	1045	891	888	736
S90665065	22	unstable	6	4	1365	768	1868	1970
S90665065	23	unstable	4	4	1315	841	1080	987
S90665065	24	unstable	5	3	1028	1769	864	1197
S90665065	25	unstable	4	3	1262	1011	1068	1021
S90665065	26	unstable	6	4	1017	817	778	930
S90665065	27	stable	1	4	1262	780	849	961
S90665065	28	stable	3	4	1689	781	753	986
S90665065	29	unstable	5	4	1973	695	944	1335
S90665065	30	stable	2	4	901	824	744	1400
S90665065	31	stable	1	4	1897	814	1043	1040
S90665065	32	stable	2	3	1299	793	1124	791
S90665065	33	unstable	5	4	1426	904	927	973
S90665065	34	unstable	4	4	634	888	1052	957
S90665065	35	stable	3	4	1135	769	963	704
S90665065	36	unstable	6	3	1701	946	1198	1075
S90665065	37	stable	3	2	1526	836	882	866
S90665065	38	stable	1	4	1641	883	864	863
S90665065	39	unstable	4	4	1559	978	824	711
S90665065	40	unstable	6	4	1286	873	1053	824
S90665065	41	unstable	5	3	954	1115	802	1100
S90665065	42	stable	2	4	1579	915	806	68
S90816735	1	unstable	5	0	5086	601	608	488
S90816735	2	unstable	6	3	2673	583	513	640
S90816735	3	stable	2	3	1439	502	489	327
S90816735	4	unstable	4	2	18599	671	359	538
S90816735	5	stable	3	2	8744	1031	504	744
S90816735	6	stable	1	2	4018	888	615	337
S90816735	7	stable	3	1	1537	656	1072	535
S90816735	8	stable	2	2	1953	594	382	784
S90816735	9	stable	1	2	16721	575	890	295
S90816735	10	unstable	6	2	4763	1383	472	512
S90816735	11	unstable	5	1	5780	609	1024	816
S90816735	12	unstable	4	2	1741	600	497	792
S90816735	13	unstable	6	4	1201	584	568	1304
S90816735	14	stable	2	2	36731	705	382	527
S90816735	15	unstable	5	3	2408	792	752	760
S90816735	16	unstable	4	1	3896	528	1103	840
S90816735	17	stable	3	2	2151	535	440	264
S90816735	18	stable	1	3	1352	745	1352	832
S90816735	19	unstable	6	2	2619	423	423	712
S90816735	20	unstable	5	1	2335	400	769	448
S90816735	21	stable	1	1	1540	512	577	535
S90816735	22	stable	3	3	3284	431	1008	457
S90816735	23	stable	2	2	2407	767	552	712
S90816735	24	unstable	4	1	3238	648	497	599
S90816735	25	stable	3	2	3696	543	329	838
S90816735	26	stable	1	2	1113	504	823	473
S90816735	27	unstable	6	3	3623	471	808	328
S90816735	28	stable	2	2	2396	416	1295	497
S90816735	29	unstable	4	2	1072	577	1872	592
S90816735	30	unstable	5	2	3782	1280	695	617
S90816735	31	unstable	5	1	2393	710	312	521
S90816735	32	stable	3	1	1958	297	696	704
S90816735	33	stable	1	3	910	391	489	614
S90816735	34	stable	2	2	2026	328	823	536
S90816735	35	unstable	6	3	2136	511	1233	352
S90816735	36	unstable	4	2	1439	506	584	447
S90816735	37	stable	3	1	1761	520	472	370
S90816735	38	unstable	4	2	1337	1001	288	623
S90816735	39	unstable	6	3	1585	1001	551	528
S90816735	40	stable	1	2	591	537	735	2489
S90816735	41	stable	2	2	1874	504	568	239
S90816735	42	unstable	5	2	1185	577	1071	81
S95265270	1	unstable	5	2	1169	858	1273	980
S95265270	2	stable	2	2	1410	648	1191	2019
S95265270	3	stable	1	2	2148	578	615	1266
S95265270	4	unstable	4	2	748	1010	943	840
S95265270	5	unstable	6	3	885	721	774	1552
S95265270	6	stable	3	1	3379	1672	808	720
S95265270	7	stable	3	3	20060	903	913	1656
S95265270	8	stable	1	2	4549	687	626	840
S95265270	9	stable	2	2	4410	1169	2121	669
S95265270	10	unstable	4	3	2330	1034	535	737
S95265270	11	unstable	6	4	693	1129	575	432
S95265270	12	unstable	5	2	65709	1455	785	858
S95265270	13	stable	1	4	1247	1519	576	553
S95265270	14	unstable	5	2	1273267	679	1673	1094
S95265270	15	stable	3	3	1217	815	777	943
S95265270	16	stable	2	1	686	632	1360	896
S95265270	17	unstable	6	4	1660	1106	767	1119
S95265270	18	unstable	4	2	710	643	689	1007
S95265270	19	unstable	6	2	2356	1279	1479	904
S95265270	20	unstable	5	2	4391	791	1224	1216
S95265270	21	stable	1	2	5931	1536	872	1193
S95265270	22	stable	3	2	5772	1658	759	1264
S95265270	23	unstable	4	2	1419	1497	649	1623
S95265270	24	stable	2	1	3298	354	902	682
S95265270	25	unstable	5	2	1311	528	826	702
S95265270	26	stable	1	2	1672	423	625	640
S95265270	27	stable	3	2	4353	648	704	745
S95265270	28	unstable	4	2	1927	896	632	1008
S95265270	29	stable	2	1	624	1480	754	1054
S95265270	30	unstable	6	2	764	433	592	854
S95265270	31	unstable	6	2	3414	1350	1017	631
S95265270	32	stable	3	1	748	760	696	1082
S95265270	33	stable	1	2	2135	679	729	911
S95265270	34	stable	2	2	1421	664	386	2446
S95265270	35	unstable	4	2	5053	904	2361	871
S95265270	36	unstable	5	2	986	641	736	761
S95265270	37	stable	2	1	1443	1384	471	1711
S95265270	38	stable	1	3	2962	458	680	500
S95265270	39	unstable	4	3	1121	1042	830	864
S95265270	40	unstable	6	3	1004	936	1248	961
S95265270	41	stable	3	3	1231	651	692	1121
S95265270	42	unstable	5	4	1248	1004	1343	50
S95656660	1	stable	1	3	1858	1376	920	864
S95656660	2	stable	3	4	902	696	856	824
S95656660	3	unstable	6	3	1064	632	1504	1064
S95656660	4	unstable	4	4	1484	945	823	816
S95656660	5	unstable	5	4	880	632	656	855
S95656660	6	stable	2	3	1271	752	6128	6560
S95656660	7	unstable	5	4	1128	704	680	688
S95656660	8	unstable	4	3	1019	793	719	864
S95656660	9	stable	1	3	924	1024	760	1008
S95656660	10	stable	3	2	1282	648	840	648
S95656660	11	unstable	6	4	1301	768	848	728
S95656660	12	stable	2	4	1692	719	784	913
S95656660	13	unstable	4	4	1397	929	1128	552
S95656660	14	stable	3	3	797	759	641	760
S95656660	15	stable	1	4	772	463	864	753
S95656660	16	stable	2	3	1135	616	1104	584
S95656660	17	unstable	5	3	1414	880	728	568
S95656660	18	unstable	6	3	1107	856	897	887
S95656660	19	stable	2	4	1161	768	728	816
S95656660	20	stable	1	4	800	663	816	712
S95656660	21	unstable	5	4	1544	695	904	888
S95656660	22	stable	3	4	1450	888	719	888
S95656660	23	unstable	6	4	1399	751	720	712
S95656660	24	unstable	4	4	1040	840	1143	928
S95656660	25	unstable	4	4	1513	665	1048	807
S95656660	26	stable	2	2	1245	672	832	864
S95656660	27	unstable	5	3	980	776	680	768
S95656660	28	stable	3	3	556	857	719	784
S95656660	29	stable	1	4	1040	1056	855	904
S95656660	30	unstable	6	4	779	592	591	841
S95656660	31	stable	1	3	909	640	752	979
S95656660	32	unstable	5	3	1054	599	984	1064
S95656660	33	stable	2	4	1484	1057	503	1120
S95656660	34	unstable	6	4	777	608	809	623
S95656660	35	unstable	4	4	1569	824	696	696
S95656660	36	stable	3	4	1677	681	815	1481
S95656660	37	unstable	6	4	904	824	720	912
S95656660	38	unstable	5	3	1413	879	744	857
S95656660	39	stable	3	4	1125	455	816	689
S95656660	40	stable	2	4	1389	968	663	929
S95656660	41	unstable	4	3	1080	776	760	999
S95656660	42	stable	1	4	1327	720	975	75
S99187726	1	stable	3	3	1305	943	865	831
S99187726	2	unstable	6	3	1138	878	763	1085
S99187726	3	unstable	5	4	761	729	896	799
S99187726	4	unstable	4	3	1016	512	744	777
S99187726	5	stable	1	2	962	552	951	680
S99187726	6	stable	2	4	1094	721	832	768
S99187726	7	stable	3	2	1174	583	792	840
S99187726	8	stable	1	2	1349	840	833	936
S99187726	9	unstable	5	4	1040	656	864	839
S99187726	10	stable	2	4	1294	856	447	672
S99187726	11	unstable	4	2	880	745	607	664
S99187726	12	unstable	6	3	879	1273	767	825
S99187726	13	unstable	5	4	1347	663	768	800
S99187726	14	stable	1	4	1326	713	816	767
S99187726	15	unstable	4	4	1200	800	752	784
S99187726	16	stable	2	3	953	1415	984	768
S99187726	17	unstable	6	3	1229	735	528	800
S99187726	18	stable	3	3	875	1007	592	1001
S99187726	19	stable	1	3	2363	1376	768	1944
S99187726	20	unstable	4	3	2225	1112	880	712
S99187726	21	stable	3	2	1946	720	808	1367
S99187726	22	unstable	5	3	2838	528	952	800
S99187726	23	unstable	6	3	1406	1983	561	6184
S99187726	24	stable	2	2	1431	727	945	784
S99187726	25	stable	2	4	1249	727	601	799
S99187726	26	unstable	4	4	610	849	640	824
S99187726	27	stable	3	4	920	425	615	761
S99187726	28	unstable	6	3	984	783	1513	1080
S99187726	29	stable	1	4	915	793	767	760
S99187726	30	unstable	5	4	1255	593	736	695
S99187726	31	unstable	5	2	1506	632	920	944
S99187726	32	stable	2	2	1164	560	704	768
S99187726	33	stable	1	4	952	768	1248	704
S99187726	34	stable	3	4	1179	736	608	880
S99187726	35	unstable	6	3	1606	808	561	1095
S99187726	36	unstable	4	4	1030	769	687	817
S99187726	37	stable	2	2	1056	455	936	833
S99187726	38	stable	3	2	1246	601	592	608
S99187726	39	unstable	5	4	1071	881	639	1016
S99187726	40	stable	1	4	1061	1623	537	471
S99187726	41	unstable	4	2	1007	728	544	768
S99187726	42	unstable	6	3	907	615	642	87
