subject	trial	condition	bkgid	numcorrect	rt1	rt2	rt3	rt4
S89471915	13	unstable	6	4	1881	1153	1048	1105
S89471915	14	stable	3	4	2986	1417	2135	1124
S89471915	15	stable	1	3	1775	1055	1304	1161
S89471915	16	unstable	5	3	1763	1385	1235	2050
S89471915	17	unstable	4	4	1369	1062	1354	1570
S89471915	18	stable	2	4	2467	1442	1192	1017
S89471915	19	stable	3	3	2360	1477	1081	1123
S89471915	20	unstable	5	4	1561	1148	1224	969
S89471915	21	stable	1	4	2033	1242	1390	1026
S89471915	22	stable	2	4	1596	1232	1380	1233
S89471915	23	unstable	4	3	1542	1195	1181	1520
S89471915	24	unstable	6	4	1568	952	1344	1365
S89471915	25	stable	1	2	1199	1070	1086	1122
S89471915	26	unstable	6	4	1647	1269	1333	1020
S89471915	27	stable	3	4	1415	1025	1867	1192
S89471915	28	unstable	4	4	1559	964	1235	1116
S89471915	29	stable	2	3	2193	1429	1391	1163
S89471915	30	unstable	5	4	1490	2738	1223	1341
S89471915	31	unstable	4	4	1732	1114	1221	1302
S89471915	32	unstable	5	4	2508	2260	1390	1164
S89471915	33	stable	2	4	2005	1514	1279	1462
S89471915	34	stable	3	4	2084	1248	1310	1287
S89471915	35	stable	1	4	1401	1025	1303	1294
S89471915	36	unstable	6	4	1392	1555	1621	105
S94282887	1	stable	1	4	2078	1136	1775	1073
S94282887	2	stable	2	4	1569	1032	1016	880
S94282887	3	unstable	6	3	1705	808	824	912
S94282887	4	unstable	5	3	1446	1161	1023	1032
S94282887	5	stable	3	4	2849	1032	888	896
S94282887	6	unstable	4	4	2622	961	920	864
S94282887	7	stable	2	3	2061	2111	1056	889
S94282887	8	stable	3	2	1919	1433	903	1200
S94282887	9	unstable	4	4	2011	648	832	1312
S94282887	10	stable	1	4	1559	855	912	1145
S94282887	11	unstable	5	3	1521	760	744	720
S94282887	12	unstable	6	4	1398	765	619	808
S94282887	13	stable	3	4	1208	920	1849	936
S94282887	14	unstable	5	4	2663	688	2272	704
S94282887	15	stable	2	2	1212	720	1680	976
S94282887	16	unstable	4	3	1394	777	648	951
S94282887	17	unstable	6	4	1528	664	944	2376
S94282887	18	stable	1	3	1666	575	952	705
S94282887	19	stable	2	4	1727	911	665	736
S94282887	20	unstable	4	4	1225	959	608	735
S94282887	21	stable	1	4	1690	489	744	1119
S94282887	22	stable	3	4	1021	912	849	735
S94282887	23	unstable	6	4	1030	713	680	935
S94282887	24	unstable	5	4	1256	624	592	648
S94282887	25	stable	2	4	1496	776	1512	720
S94282887	26	stable	3	4	1139	952	943	569
S94282887	27	unstable	6	4	2677	776	656	1167
S94282887	28	unstable	4	3	1112	872	1271	960
S94282887	29	unstable	5	3	822	792	831	895
S94282887	30	stable	1	3	1243	807	704	1024
S94282887	31	unstable	5	4	1249	673	935	840
S94282887	32	stable	1	4	1936	608	808	784
S94282887	33	unstable	6	4	1179	832	808	784
S94282887	34	stable	2	2	2803	480	632	713
S94282887	35	unstable	4	3	1989	777	935	1073
S94282887	36	stable	3	4	1221	888	944	68
S95925104	1	stable	3	3	618	619	575	1388
S95925104	2	unstable	6	2	867	776	745	707
S95925104	3	unstable	5	2	702	512	642	456
S95925104	4	unstable	4	3	688	930	978	658
S95925104	5	stable	1	2	679	1114	650	656
S95925104	6	stable	2	4	809	567	474	392
S95925104	7	unstable	4	4	793	624	762	634
S95925104	8	stable	2	4	650	440	402	416
S95925104	9	unstable	6	3	731	352	1284	1106
S95925104	10	stable	1	3	650	586	554	666
S95925104	11	unstable	5	3	499	984	432	643
S95925104	12	stable	3	4	750	634	620	762
S95925104	13	unstable	4	3	603	666	538	368
S95925104	14	stable	2	3	598	594	1354	706
S95925104	15	unstable	5	3	849	482	344	729
S95925104	16	stable	3	4	650	681	490	632
S95925104	17	unstable	6	3	1700	418	1053	399
S95925104	18	stable	1	3	1246	762	1614	634
S95925104	19	stable	3	4	1263	338	1018	530
S95925104	20	stable	2	4	1170	2220	384	786
S95925104	21	stable	1	3	523	640	722	666
S95925104	22	unstable	4	3	599	545	696	683
S95925104	23	unstable	6	4	552	594	616	826
S95925104	24	unstable	5	2	1037	440	456	858
S95925104	25	unstable	4	4	1032	666	626	432
S95925104	26	unstable	6	4	884	824	505	936
S95925104	27	stable	2	4	901	546	568	658
S95925104	28	stable	1	4	630	1066	632	650
S95925104	29	stable	3	3	744	554	972	570
S95925104	30	unstable	5	3	979	905	626	594
S95925104	31	unstable	6	2	1682	738	642	1516
S95925104	32	stable	2	4	1898	802	714	744
S95925104	33	stable	3	4	611	368	658	834
S95925104	34	unstable	5	3	690	647	843	409
S95925104	35	unstable	4	2	488	706	408	586
S95925104	36	stable	1	4	684	442	738	71
