subject	trial	condition	bkgid	numcorrect	rt1	rt2	rt3	rt4
S16502536	3	stable	3	3	662	526	442	602
S16502536	4	stable	1	4	1408	549	848	669
S16502536	5	unstable	5	3	750	2830	793	711
S16502536	6	unstable	4	4	684	783	498	397
S16502536	7	stable	1	4	907	1099	762	768
S16502536	8	stable	2	4	1252	1060	1727	1120
S16502536	9	stable	3	4	1640	1109	426	1116
S16502536	10	unstable	4	4	911	1189	639	666
S16502536	11	unstable	5	4	1019	1282	776	992
S16502536	12	unstable	6	4	928	1505	688	621
S16502536	13	unstable	6	4	854	793	876	687
S16502536	14	stable	1	4	897	627	583	784
S16502536	15	unstable	4	4	694	871	605	649
S16502536	16	stable	3	4	853	569	781	591
S16502536	17	unstable	5	3	789	1606	959	1354
S16502536	18	stable	2	3	1696	988	502	935
S16502536	19	unstable	5	4	751	572	1376	937
S16502536	20	unstable	6	4	888	856	1360	659
S16502536	21	unstable	4	4	949	1050	737	623
S16502536	22	stable	3	4	811	1166	629	722
S16502536	23	stable	1	4	955	540	1534	952
S16502536	24	stable	2	4	509	706	2098	780
S16502536	25	unstable	6	4	1476	870	796	1290
S16502536	26	stable	1	3	617	576	1551	638
S16502536	27	stable	2	4	797	520	511	1085
S16502536	28	stable	3	4	793	429	598	936
S16502536	29	unstable	4	4	791	716	507	734
S16502536	30	unstable	5	4	630	1328	808	1133
S16502536	31	unstable	6	4	911	925	539	787
S16502536	32	unstable	4	4	742	1473	928	954
S16502536	33	stable	3	4	583	1024	558	673
S16502536	34	stable	2	4	1726	1913	889	846
S16502536	35	stable	1	4	677	1460	858	1402
S16502536	36	unstable	5	4	693	450	817	114
S23114413	1	stable	1	4	1347	1150	598	466
S23114413	2	unstable	4	4	1878	801	725	503
S23114413	3	stable	3	4	1140	659	547	562
S23114413	4	stable	2	4	1095	735	750	567
S23114413	5	unstable	6	4	1140	740	1175	487
S23114413	6	unstable	5	4	1123	715	892	535
S23114413	7	stable	1	4	1506	646	740	686
S23114413	8	stable	2	4	846	400	889	943
S23114413	9	unstable	4	4	983	1208	769	431
S23114413	10	unstable	6	3	1152	713	817	599
S23114413	11	unstable	5	4	1276	733	925	546
S23114413	12	stable	3	4	1211	587	718	714
S23114413	13	stable	2	4	1166	713	691	453
S23114413	14	unstable	5	4	884	371	807	725
S23114413	15	stable	1	4	1888	571	308	1010
S23114413	16	unstable	4	4	1071	478	1043	849
S23114413	17	unstable	6	4	1139	804	624	696
S23114413	18	stable	3	4	1085	824	461	509
S23114413	19	stable	3	4	1016	716	804	317
S23114413	20	stable	1	3	1009	693	398	5218
S23114413	21	unstable	6	4	1646	848	917	825
S23114413	22	stable	2	4	1282	712	363	731
S23114413	23	unstable	4	4	1338	1504	582	928
S23114413	24	unstable	5	4	1338	544	813	804
S23114413	25	stable	1	4	937	643	847	1790
S23114413	26	unstable	4	4	951	327	798	675
S23114413	27	unstable	6	4	936	542	551	869
S23114413	28	stable	2	4	995	836	660	824
S23114413	29	stable	3	4	1067	461	670	460
S23114413	30	unstable	5	4	1184	435	824	720
S23114413	31	stable	3	4	1310	493	930	537
S23114413	32	unstable	4	4	1222	693	482	420
S23114413	33	unstable	5	4	617	901	756	557
S23114413	34	stable	1	4	1366	845	741	680
S23114413	35	unstable	6	3	769	581	547	723
S23114413	36	stable	2	4	585	649	577	69
S26875520	1	unstable	5	2	1432	969	712	447
S26875520	2	stable	2	4	1788	550	652	1326
S26875520	3	unstable	4	4	1003	646	559	691
S26875520	4	stable	1	3	1356	744	894	708
S26875520	5	unstable	6	4	1080	696	460	430
S26875520	6	stable	3	4	1038	699	795	660
S26875520	7	unstable	5	4	1257	722	799	529
S26875520	8	stable	3	4	897	618	613	833
S26875520	9	unstable	4	2	1050	529	1148	640
S26875520	10	stable	1	3	1019	878	542	1068
S26875520	11	stable	2	3	1772	530	724	1103
S26875520	12	unstable	6	4	1592	460	1133	400
S26875520	13	unstable	6	3	588	647	518	768
S26875520	14	stable	3	2	747	905	612	902
S26875520	15	unstable	4	4	1170	565	419	772
S26875520	16	unstable	5	4	764	1299	547	690
S26875520	17	stable	1	3	742	713	703	566
S26875520	18	stable	2	4	1251	596	549	614
S26875520	19	unstable	5	4	796	949	618	703
S26875520	20	unstable	4	4	1163	599	565	364
S26875520	21	unstable	6	3	1685	1165	549	547
S26875520	22	stable	1	4	1224	667	591	555
S26875520	23	stable	3	4	1050	534	592	780
S26875520	24	stable	2	4	993	388	732	664
S26875520	25	unstable	5	3	969	463	660	492
S26875520	26	unstable	4	4	1160	677	573	639
S26875520	27	stable	1	3	1210	873	498	1157
S26875520	28	stable	3	4	822	1004	590	364
S26875520	29	unstable	6	4	1002	1115	404	435
S26875520	30	stable	2	4	637	372	352	472
S26875520	31	unstable	4	3	533	716	557	621
S26875520	32	unstable	5	3	1178	650	478	1541
S26875520	33	stable	2	4	707	882	545	610
S26875520	34	stable	1	3	725	392	732	355
S26875520	35	stable	3	4	1060	439	704	685
S26875520	36	unstable	6	4	725	535	655	123
S28473167	1	stable	2	4	1069	553	659	500
S28473167	2	stable	1	4	1440	444	498	712
S28473167	3	unstable	5	4	761	1272	497	1291
S28473167	4	unstable	6	3	1075	486	762	618
S28473167	5	unstable	4	4	1141	676	1291	3559
S28473167	6	stable	3	4	1178	592	758	624
S28473167	7	stable	1	4	885	895	686	650
S28473167	8	stable	3	4	1549	633	623	708
S28473167	9	stable	2	4	801	788	689	549
S28473167	10	unstable	5	4	904	877	822	704
S28473167	11	unstable	4	4	1036	911	828	637
S28473167	12	unstable	6	4	1204	482	713	1130
S28473167	13	unstable	5	4	1167	600	1395	1407
S28473167	14	unstable	4	4	1382	817	793	936
S28473167	15	stable	1	4	1194	725	665	1618
S28473167	16	stable	3	2	930	740	492	515
S28473167	17	unstable	6	4	1104	639	642	721
S28473167	18	stable	2	4	872	442	874	669
S28473167	19	stable	2	4	1255	588	424	697
S28473167	20	stable	1	3	925	668	774	1066
S28473167	21	stable	3	4	1269	647	1016	1153
S28473167	22	unstable	5	4	1158	626	632	817
S28473167	23	unstable	4	4	861	779	453	878
S28473167	24	unstable	6	4	1563	616	667	893
S28473167	25	stable	3	4	976	815	717	620
S28473167	26	unstable	6	4	1002	838	664	803
S28473167	27	unstable	4	4	801	657	675	648
S28473167	28	stable	2	4	632	625	927	893
S28473167	29	stable	1	4	867	515	628	723
S28473167	30	unstable	5	4	1127	465	543	873
S28473167	31	stable	1	4	1013	595	447	875
S28473167	32	unstable	4	4	1122	632	513	551
S28473167	33	stable	2	4	1106	713	636	766
S28473167	34	stable	3	3	764	709	739	653
S28473167	35	unstable	6	4	1148	616	469	532
S28473167	36	unstable	5	4	863	616	1474	109
S28779171	1	unstable	4	3	1186	1359	2591	807
S28779171	2	stable	1	4	1241	1026	851	1132
S28779171	3	unstable	6	4	811	807	1017	862
S28779171	4	unstable	5	4	858	1037	788	1007
S28779171	5	stable	2	3	837	679	937	1032
S28779171	6	stable	3	3	678	1072	1168	1159
S28779171	7	unstable	6	3	1183	1016	1064	1215
S28779171	8	stable	2	3	716	825	1247	1041
S28779171	9	stable	3	3	1104	712	881	1456
S28779171	10	unstable	5	3	712	904	959	927
S28779171	11	unstable	4	3	769	1032	872	1542
S28779171	12	stable	1	4	780	871	944	832
S28779171	13	unstable	6	4	1202	962	951	952
S28779171	14	stable	3	2	785	1617	815	841
S28779171	15	unstable	5	4	975	895	984	752
S28779171	16	unstable	4	4	798	791	904	792
S28779171	17	stable	1	3	724	981	764	1032
S28779171	18	stable	2	3	696	745	838	992
S28779171	19	stable	1	4	1070	808	608	817
S28779171	20	unstable	4	3	1647	664	689	711
S28779171	21	unstable	6	4	1468	961	903	688
S28779171	22	stable	2	3	876	760	801	879
S28779171	23	unstable	5	4	892	624	744	896
S28779171	24	stable	3	2	815	848	847	857
S28779171	25	unstable	5	4	780	625	1696	840
S28779171	26	stable	3	3	1329	849	1056	903
S28779171	27	unstable	6	3	1002	897	984	927
S28779171	28	unstable	4	4	675	1857	1919	952
S28779171	29	stable	1	4	539	975	793	911
S28779171	30	stable	2	4	1033	952	569	720
S28779171	31	unstable	5	3	781	919	922	767
S28779171	32	stable	1	3	665	570	870	865
S28779171	33	unstable	6	3	767	935	688	1192
S28779171	34	stable	2	4	624	2001	959	977
S28779171	35	stable	3	2	986	656	881	759
S28779171	36	unstable	4	2	1263	967	632	77
S29360200	1	stable	1	2	1867	878	584	866
S29360200	2	unstable	5	3	1376	1012	821	1046
S29360200	3	unstable	4	3	1344	732	978	877
S29360200	4	stable	2	4	2788	1699	900	1013
S29360200	5	stable	3	4	2575	899	709	956
S29360200	6	unstable	6	4	1444	990	822	888
S29360200	7	unstable	5	4	1530	788	888	720
S29360200	8	stable	1	3	826	720	789	798
S29360200	9	unstable	6	4	1481	877	1361	810
S29360200	10	stable	3	4	1234	2273	765	978
S29360200	11	unstable	4	3	1510	686	619	653
S29360200	12	stable	2	4	1274	865	822	686
S29360200	13	stable	3	4	1363	843	1586	810
S29360200	14	unstable	6	3	1162	967	833	685
S29360200	15	stable	1	4	849	788	573	585
S29360200	16	unstable	4	4	1072	3128	821	732
S29360200	17	stable	2	4	2487	663	956	810
S29360200	18	unstable	5	4	878	540	721	708
S29360200	19	unstable	5	4	1639	876	810	799
S29360200	20	stable	3	4	1714	607	608	675
S29360200	21	unstable	6	4	1217	708	586	1619
S29360200	22	stable	2	3	1032	822	1102	697
S29360200	23	unstable	4	4	744	1216	1147	799
S29360200	24	stable	1	4	1163	1518	799	878
S29360200	25	stable	2	4	1130	1609	968	854
S29360200	26	unstable	4	4	1087	697	934	866
S29360200	27	unstable	5	4	1221	2227	1407	900
S29360200	28	stable	1	4	1266	1789	922	1958
S29360200	29	stable	3	4	1054	821	765	710
S29360200	30	unstable	6	3	852	1023	1092	618
S29360200	31	stable	3	3	889	663	1665	866
S29360200	32	stable	1	4	3281	823	921	787
S29360200	33	unstable	6	4	1858	787	652	1046
S29360200	34	unstable	5	4	1227	833	844	799
S29360200	35	unstable	4	3	1585	877	1924	708
S29360200	36	stable	2	4	1085	844	945	93
S3341917	1	stable	1	2	1264	572	923	1143
S3341917	2	unstable	5	4	1075	627	744	717
S3341917	3	unstable	4	4	1323	687	785	986
S3341917	4	stable	2	2	1159	623	850	812
S3341917	5	unstable	6	3	1503	669	1470	582
S3341917	6	stable	3	4	1189	922	983	623
S3341917	7	unstable	6	4	1053	519	702	763
S3341917	8	unstable	5	3	1285	519	724	892
S3341917	9	stable	1	3	989	592	787	689
S3341917	10	stable	3	4	1117	714	781	955
S3341917	11	stable	2	4	1023	868	621	826
S3341917	12	unstable	4	3	961	658	929	694
S3341917	13	unstable	5	4	1155	621	1110	1219
S3341917	14	stable	1	3	855	412	912	765
S3341917	15	stable	3	4	1018	1541	582	733
S3341917	16	stable	2	4	822	906	595	951
S3341917	17	unstable	4	4	1476	527	625	983
S3341917	18	unstable	6	4	999	757	1107	863
S3341917	19	stable	3	4	943	801	786	615
S3341917	20	stable	2	4	1025	818	776	646
S3341917	21	stable	1	4	1216	843	838	905
S3341917	22	unstable	5	4	957	701	722	822
S3341917	23	unstable	6	3	1109	490	727	747
S3341917	24	unstable	4	4	962	781	822	946
S3341917	25	stable	2	3	933	1375	565	863
S3341917	26	unstable	5	3	996	457	686	675
S3341917	27	unstable	6	4	1174	778	673	815
S3341917	28	stable	3	4	810	558	546	871
S3341917	29	unstable	4	4	1114	627	696	875
S3341917	30	stable	1	4	862	744	574	951
S3341917	31	stable	2	4	1407	915	825	1066
S3341917	32	unstable	6	4	1279	665	873	879
S3341917	33	unstable	5	2	1438	529	721	845
S3341917	34	stable	3	4	1268	1114	820	469
S3341917	35	unstable	4	3	779	793	846	999
S3341917	36	stable	1	4	1111	622	624	77
S35346714	1	unstable	5	3	1572	1335	1602	1780
S35346714	2	stable	3	4	1737	964	893	1407
S35346714	3	stable	2	4	1440	1142	770	972
S35346714	4	unstable	6	4	1062	746	755	715
S35346714	5	stable	1	4	1117	2163	660	940
S35346714	6	unstable	4	4	730	840	700	716
S35346714	7	unstable	4	3	767	816	993	2628
S35346714	8	stable	2	3	677	1648	482	800
S35346714	9	stable	1	2	1019	1757	800	1120
S35346714	10	stable	3	3	2048	553	1530	848
S35346714	11	unstable	6	2	3422	1234	1128	730
S35346714	12	unstable	5	3	2135	856	892	1234
S35346714	13	unstable	6	2	924	2014	1212	1018
S35346714	14	stable	2	2	3173	3794	738	1136
S35346714	15	unstable	5	2	3408	888	1019	2074
S35346714	16	stable	1	3	673	2051	1152	1786
S35346714	17	unstable	4	4	1132	784	2674	1079
S35346714	18	stable	3	3	1723	812	884	690
S35346714	19	unstable	6	3	1425	833	1125	1065
S35346714	20	unstable	4	2	756	1096	1780	676
S35346714	21	stable	1	2	2675	700	1678	870
S35346714	22	unstable	5	2	1227	598	1562	1061
S35346714	23	stable	3	3	918	1935	2145	1220
S35346714	24	stable	2	3	1250	963	1391	1764
S35346714	25	unstable	5	3	886	910	1026	813
S35346714	26	stable	3	3	1679	708	626	1236
S35346714	27	unstable	4	2	1016	2028	1136	862
S35346714	28	stable	2	3	906	910	1949	553
S35346714	29	stable	1	2	909	964	962	1088
S35346714	30	unstable	6	3	806	815	933	1133
S35346714	31	stable	3	3	1686	800	1179	903
S35346714	32	stable	1	4	568	931	560	910
S35346714	33	stable	2	2	2933	1937	1179	1096
S35346714	34	unstable	4	3	774	878	1397	2742
S35346714	35	unstable	6	3	785	919	1047	1081
S35346714	36	unstable	5	4	714	1010	691	93
S36920181	1	unstable	4	4	1449	707	1598	682
S36920181	2	unstable	6	3	1511	731	643	805
S36920181	3	stable	1	3	1546	722	1012	1424
S36920181	4	unstable	5	4	1033	506	658	842
S36920181	5	stable	2	4	1413	522	788	737
S36920181	6	stable	3	3	1201	1174	1036	1389
S36920181	7	unstable	6	3	926	674	1086	490
S36920181	8	stable	1	4	1384	570	837	748
S36920181	9	unstable	4	4	1506	730	935	827
S36920181	10	unstable	5	3	1476	1360	424	572
S36920181	11	stable	3	3	1177	644	827	1704
S36920181	12	stable	2	3	1394	802	998	5192
S36920181	13	unstable	5	4	1472	699	764	757
S36920181	14	unstable	6	4	1385	979	499	771
S36920181	15	unstable	4	4	1391	553	627	763
S36920181	16	stable	1	4	880	456	538	434
S36920181	17	stable	2	4	1540	595	666	1086
S36920181	18	stable	3	3	1350	1712	442	1198
S36920181	19	unstable	6	4	1776	1816	875	949
S36920181	20	stable	2	4	1322	610	650	802
S36920181	21	stable	3	4	1467	507	803	636
S36920181	22	stable	1	3	988	731	601	780
S36920181	23	unstable	5	3	1283	706	668	706
S36920181	24	unstable	4	4	1094	876	602	724
S36920181	25	unstable	6	4	1240	674	730	835
S36920181	26	stable	1	3	1170	748	908	1094
S36920181	27	stable	2	3	1024	1102	707	626
S36920181	28	unstable	5	4	803	692	516	633
S36920181	29	unstable	4	4	2538	1012	867	908
S36920181	30	stable	3	3	1060	827	578	2565
S36920181	31	stable	3	3	1181	733	634	2361
S36920181	32	unstable	4	4	1401	653	1261	980
S36920181	33	unstable	5	4	1384	674	1006	682
S36920181	34	stable	1	4	1115	750	817	1012
S36920181	35	stable	2	4	1141	522	850	1254
S36920181	36	unstable	6	3	1267	804	2975	110
S37183689	1	unstable	6	4	730	965	900	965
S37183689	2	unstable	5	4	946	618	705	762
S37183689	3	unstable	4	4	1244	835	588	1310
S37183689	4	stable	3	4	1546	896	896	849
S37183689	5	stable	1	4	932	803	629	813
S37183689	6	stable	2	3	11011	569	923	1014
S37183689	7	unstable	5	4	1102	761	910	646
S37183689	8	stable	2	4	890	525	837	627
S37183689	9	stable	3	4	1143	778	516	665
S37183689	10	stable	1	4	1742	570	860	735
S37183689	11	unstable	6	2	927	1715	1210	911
S37183689	12	unstable	4	3	873	507	647	641
S37183689	13	unstable	6	4	825	753	839	500
S37183689	14	unstable	4	4	1102	758	675	998
S37183689	15	unstable	5	4	1017	703	664	653
S37183689	16	stable	1	4	689	912	753	685
S37183689	17	stable	3	4	1171	591	578	726
S37183689	18	stable	2	4	725	507	803	554
S37183689	19	stable	1	4	842	636	553	675
S37183689	20	stable	2	4	908	457	570	660
S37183689	21	unstable	5	4	734	383	1515	818
S37183689	22	stable	3	3	1139	700	1024	756
S37183689	23	unstable	4	4	1484	764	751	644
S37183689	24	unstable	6	4	1111	950	750	527
S37183689	25	stable	2	4	1038	825	514	563
S37183689	26	stable	1	4	960	625	770	863
S37183689	27	unstable	5	4	1001	491	780	746
S37183689	28	stable	3	4	1377	1014	1020	693
S37183689	29	unstable	4	4	958	459	706	634
S37183689	30	unstable	6	4	1386	673	658	664
S37183689	31	stable	2	4	922	591	1009	987
S37183689	32	unstable	6	4	1013	559	579	642
S37183689	33	unstable	5	4	1012	654	629	567
S37183689	34	unstable	4	4	884	852	533	597
S37183689	35	stable	1	4	1121	846	711	1000
S37183689	36	stable	3	4	805	541	753	59
S41961657	1	stable	2	3	2446	1291	1072	1274
S41961657	2	unstable	4	4	1107	1667	883	987
S41961657	3	stable	3	4	1055	1166	1023	917
S41961657	4	unstable	5	3	1757	837	1221	853
S41961657	5	stable	1	2	1318	970	2488	30308
S41961657	6	unstable	6	4	3073	1124	927	858
S41961657	7	unstable	6	4	1744	1002	1534	642
S41961657	8	stable	2	3	1101	947	658	806
S41961657	9	unstable	5	3	1382	713	946	838
S41961657	10	stable	1	4	1160	1493	925	898
S41961657	11	stable	3	3	791	901	869	1126
S41961657	12	unstable	4	4	916	766	768	750
S41961657	13	unstable	4	3	2369	986	1706	806
S41961657	14	stable	1	4	3197	932	3099	759
S41961657	15	stable	2	2	1304	765	885	1026
S41961657	16	unstable	5	4	1445	963	1001	768
S41961657	17	stable	3	3	1577	932	2824	658
S41961657	18	unstable	6	4	1431	1776	860	1042
S41961657	19	unstable	6	4	1015	1048	688	728
S41961657	20	unstable	4	1	2047	940	954	1143
S41961657	21	stable	3	2	4456	875	916	1909
S41961657	22	unstable	5	3	3056	876	985	814
S41961657	23	stable	1	3	2107	946	2291	892
S41961657	24	stable	2	4	949	3168	785	1165
S41961657	25	unstable	6	4	1435	2239	859	1035
S41961657	26	unstable	4	4	4081	993	869	867
S41961657	27	stable	3	2	1532	696	1337	1315
S41961657	28	unstable	5	3	1059	727	1110	1071
S41961657	29	stable	2	3	2740	923	673	1753
S41961657	30	stable	1	4	890	844	1683	869
S41961657	31	unstable	5	3	3130	1174	1915	1371
S41961657	32	stable	2	3	953	4224	798	1510
S41961657	33	unstable	4	3	1027	1181	1073	1494
S41961657	34	unstable	6	3	2855	877	1016	1141
S41961657	35	stable	3	3	1083	1062	2184	1167
S41961657	36	stable	1	4	807	938	1909	104
S42840303	1	stable	3	4	1890	696	728	527
S42840303	2	stable	1	4	1812	696	879	577
S42840303	3	unstable	5	3	2278	591	584	801
S42840303	4	unstable	4	2	2045	584	553	1823
S42840303	5	unstable	6	2	2428	552	568	648
S42840303	6	stable	2	4	2012	768	648	721
S42840303	7	unstable	5	2	2110	680	808	545
S42840303	8	stable	1	4	2768	600	632	1872
S42840303	9	unstable	6	3	2359	328	896	575
S42840303	10	unstable	4	3	1947	864	992	920
S42840303	11	stable	2	2	3378	928	1912	1512
S42840303	12	stable	3	2	3598	904	1760	1648
S42840303	13	stable	2	4	1936	521	1536	512
S42840303	14	unstable	5	3	2002	695	544	728
S42840303	15	stable	3	4	2409	607	488	720
S42840303	16	unstable	4	2	1887	512	648	528
S42840303	17	unstable	6	4	2139	1328	408	576
S42840303	18	stable	1	2	2542	616	665	703
S42840303	19	unstable	4	3	2140	753	975	672
S42840303	20	stable	2	2	2299	1256	1016	1104
S42840303	21	unstable	6	2	2450	720	640	1400
S42840303	22	stable	3	3	2602	791	417	583
S42840303	23	stable	1	2	2054	1248	760	640
S42840303	24	unstable	5	1	2404	776	584	616
S42840303	25	stable	2	4	2036	784	687	464
S42840303	26	unstable	4	3	2352	681	535	768
S42840303	27	stable	1	2	2612	768	1104	823
S42840303	28	unstable	5	4	2099	696	768	959
S42840303	29	unstable	6	1	2247	528	816	1529
S42840303	30	stable	3	3	2330	888	656	815
S42840303	31	stable	3	3	2150	777	480	919
S42840303	32	stable	1	4	1834	616	464	672
S42840303	33	unstable	5	3	2038	856	751	689
S42840303	34	stable	2	3	1920	681	712	1032
S42840303	35	unstable	4	2	2013	1503	561	2896
S42840303	36	unstable	6	4	2287	631	504	50
S44761170	1	stable	2	3	581	704	856	792
S44761170	2	stable	1	3	744	19800	883	773
S44761170	3	unstable	5	3	501	2534	3	608
S44761170	4	stable	3	4	530	760	905	583
S44761170	5	unstable	4	4	890	815	785	639
S44761170	6	unstable	6	2	610	664	680	656
S44761170	7	unstable	6	3	2131	1128	760	1066
S44761170	8	unstable	4	3	497	734	744	825
S44761170	9	stable	3	3	626	720	728	601
S44761170	10	unstable	5	3	1637	728	904	712
S44761170	11	stable	1	4	687	663	784	521
S44761170	12	stable	2	3	1258	592	687	705
S44761170	13	unstable	5	3	905	712	512	704
S44761170	14	unstable	4	4	571	663	751	1024
S44761170	15	stable	2	3	476	736	896	496
S44761170	16	unstable	6	1	818	541	529	775
S44761170	17	stable	3	3	588	569	862	905
S44761170	18	stable	1	4	657	496	1384	831
S44761170	19	unstable	4	4	825	560	575	528
S44761170	20	unstable	6	4	781	719	456	704
S44761170	21	unstable	5	2	831	624	1369	688
S44761170	22	stable	2	2	628	777	583	1779
S44761170	23	stable	1	3	542	624	568	528
S44761170	24	stable	3	3	675	807	600	521
S44761170	25	stable	2	3	608	680	770	710
S44761170	26	unstable	4	3	1045	480	576	584
S44761170	27	unstable	5	3	3013	480	504	584
S44761170	28	unstable	6	3	553	568	600	687
S44761170	29	stable	1	3	1320	688	833	744
S44761170	30	stable	3	2	627	368	632	664
S44761170	31	unstable	4	4	600	1568	592	640
S44761170	32	unstable	5	1	520	576	520	656
S44761170	33	stable	3	3	581	528	551	553
S44761170	34	stable	2	3	580	584	681	480
S44761170	35	stable	1	0	117198	927	848	505
S44761170	36	unstable	6	2	2122	1496	1040	75
S46766650	1	stable	2	4	901	912	904	632
S46766650	2	unstable	4	2	1138	1176	800	840
S46766650	3	stable	1	2	1279	872	616	808
S46766650	4	unstable	6	3	1666	785	928	984
S46766650	5	stable	3	4	1840	945	744	831
S46766650	6	unstable	5	4	1307	561	615	2024
S46766650	7	stable	1	4	1215	689	919	728
S46766650	8	unstable	5	4	1311	648	664	817
S46766650	9	unstable	6	2	977	720	696	816
S46766650	10	stable	2	4	897	632	584	760
S46766650	11	stable	3	4	974	432	1416	752
S46766650	12	unstable	4	3	1043	640	1440	760
S46766650	13	unstable	4	4	1482	632	888	912
S46766650	14	stable	2	3	1415	584	448	648
S46766650	15	unstable	5	3	1099	615	689	600
S46766650	16	unstable	6	3	1283	657	680	808
S46766650	17	stable	1	4	1957	696	760	824
S46766650	18	stable	3	4	1063	584	1536	1015
S46766650	19	unstable	5	4	1137	744	744	664
S46766650	20	stable	3	4	1432	512	560	1927
S46766650	21	stable	1	4	1457	481	846	1033
S46766650	22	unstable	6	3	720	543	721	984
S46766650	23	stable	2	3	1007	816	576	1120
S46766650	24	unstable	4	4	1424	520	608	951
S46766650	25	stable	3	2	1030	455	905	544
S46766650	26	stable	2	2	720	608	584	1368
S46766650	27	unstable	6	3	1292	704	640	928
S46766650	28	stable	1	4	1217	616	682	726
S46766650	29	unstable	5	2	1223	841	1671	1025
S46766650	30	unstable	4	3	1632	768	704	912
S46766650	31	stable	1	4	1132	1153	720	776
S46766650	32	unstable	6	3	1259	663	681	936
S46766650	33	unstable	5	2	911	409	672	823
S46766650	34	unstable	4	4	811	792	639	785
S46766650	35	stable	3	4	1433	799	800	1169
S46766650	36	stable	2	4	1115	729	784	112
S50112575	1	stable	1	3	1085	887	983	953
S50112575	2	stable	2	3	1072	704	703	1041
S50112575	3	unstable	6	2	815	680	1272	704
S50112575	4	unstable	4	2	736	680	1065	903
S50112575	5	unstable	5	3	938	688	673	719
S50112575	6	stable	3	3	1124	632	912	680
S50112575	7	stable	2	3	821	817	767	600
S50112575	8	unstable	6	3	858	2184	983	1040
S50112575	9	stable	3	3	981	864	952	712
