subject	trial	condition	bkgid	numcorrect	rt1	rt2	rt3	rt4
S88106053	3	unstable	4	4	1661	722	323	713
S88106053	4	unstable	5	4	1522	504	496	851
S88106053	5	unstable	6	4	986	813	435	455
S88106053	6	stable	2	4	815	706	750	511
S88106053	7	stable	2	2	1463	673	807	651
S88106053	8	stable	1	4	1199	564	698	649
S88106053	9	stable	3	4	1888	857	876	419
S88106053	10	unstable	4	3	1181	751	806	517
S88106053	11	unstable	5	4	2058	668	820	744
S88106053	12	unstable	6	4	1333	1217	1355	890
S88106053	13	unstable	4	3	770	582	581	534
S88106053	14	stable	2	4	1114	565	1502	784
S88106053	15	unstable	5	4	971	820	720	466
S88106053	16	stable	3	3	1346	1696	698	518
S88106053	17	unstable	6	3	1477	877	535	1448
S88106053	18	stable	1	3	1939	1944	1556	720
S88106053	19	unstable	5	4	1284	1068	1357	897
S88106053	20	stable	1	4	2329	645	711	542
S88106053	21	stable	2	4	1040	601	2053	4929
S88106053	22	unstable	4	3	1190	1107	713	620
S88106053	23	stable	3	3	2505	1022	1362	653
S88106053	24	unstable	6	3	1582	2865	682	766
S88106053	25	stable	1	4	1394	690	758	2123
S88106053	26	stable	2	3	968	1285	1721	2771
S88106053	27	unstable	5	4	1957	1365	835	969
S88106053	28	unstable	6	3	678	658	1456	820
S88106053	29	unstable	4	4	638	512	758	605
S88106053	30	stable	3	4	1456	696	596	666
S88106053	31	unstable	6	4	1053	743	683	604
S88106053	32	stable	2	2	1455	922	928	2974
S88106053	33	stable	1	4	1556	744	1239	1093
S88106053	34	unstable	5	3	886	698	783	1051
S88106053	35	unstable	4	3	1029	704	1076	798
S88106053	36	stable	3	2	593	682	650	1022
